Foreign,English,seen,correct,wrong,known
幺yāo,one,0,0,0,0
凇sōng,dewdrop,0,0,0,0
芪qí,celery,0,0,0,0
觯zhì,wine goblet made from horn,0,0,0,0
龌wò,"narrow, small",0,0,0,0
挞tà,"flog, whip",0,0,0,0
嬴yíng,to win,0,0,0,0
苻fú,kind of herb,0,0,0,0
嘁qī,to be grieved,0,0,0,0
鞯jiān,saddle blanket,0,0,0,0
肽tài,a chemical compound,0,0,0,0
恸tòng,"sadness, grief",0,0,0,0
迨dài,"until, when",0,0,0,0
钰yù,rare treasure,0,0,0,0
儆jǐng,warn,0,0,0,0
觎yú,"desire strongly, covet, long for",0,0,0,0
讫qì,finish,0,0,0,0
滓zǐ,"sediment, lees, dregs",0,0,0,0
僮tóng,"page, boy servant",0,0,0,0
媾gòu,marry,0,0,0,0
龇zī,to show the teeth,0,0,0,0
胯kuà,pelvis,0,0,0,0
涮shuàn,rinse,0,0,0,0
绾wǎn,"to string together, to bind up",0,0,0,0
杈chā,fork of a tree,0,0,0,0
赳jiū,"grand, valiant",0,0,0,0
斛hú,dry measure equal to some five or ten dou (,0,0,0,0
觥gōng,a cup made of horn obstinate,0,0,0,0
疸dǎn,jaundice,0,0,0,0
卞biàn,"to be impatient, in a hurry",0,0,0,0
愠yùn,angry,0,0,0,0
拮jié,"laboring hard, occupied",0,0,0,0
庠xiáng,village school,0,0,0,0
烨yè,"bright, glorious, splendid, flame",0,0,0,0
龢hé,in harmony,0,0,0,0
菠bō,spinach and similar greens,0,0,0,0
窈yǎo,"obscure, secluded",0,0,0,0
罄qìng,"exhaust, run out, use up",0,0,0,0
囤dùn,"grain basket, bin for grain",0,0,0,0
弁biàn,conical cap worn during Zhou dynasty,0,0,0,0
奘zàng,"large, powerful, stout, thick",0,0,0,0
咣guāng,the sound of large door closing,0,0,0,0
缫sāo,"draw, reel",0,0,0,0
腴yú,fat,0,0,0,0
缈miǎo,"indistinct, dim",0,0,0,0
喵miāo,the mew of the cat,0,0,0,0
潢huáng,"expanse of water, lake, pond",0,0,0,0
遛liú,"take walk, stroll",0,0,0,0
柚yòu,"pomelo, grapefruit",0,0,0,0
郏jiá,county in Henan province,0,0,0,0
荻dí,"reed, Miscanthus saccariflorus",0,0,0,0
藜lí,"Chenopodium album, pigweed",0,0,0,0
琨kūn,"beautiful jade, precious stones",0,0,0,0
镳biāo,"bit, bridle",0,0,0,0
雉zhì,pheasant,0,0,0,0
橐tuó,"a sack, a bag opening at both ends",0,0,0,0
陽yáng,,0,0,0,0
骈pián,team of horses,0,0,0,0
蛉líng,"dragonfly, libellulidae",0,0,0,0
艮gěn,seventh of eight diagrams,0,0,0,0
搽chá,smear,0,0,0,0
濡rú,"immerse, moisten",0,0,0,0
寮liáo,"shanty, hut, shack",0,0,0,0
柩jiù,coffin which contains corpse,0,0,0,0
佗tuó,"other, he",0,0,0,0
啷lāng,a clanging or rattling sound,0,0,0,0
诜shēn,"inquire, question",0,0,0,0
視shì,"look at, inspect, observe, see",0,0,0,0
偻lóu,humpback,0,0,0,0
夯hāng,"heavy load, burden",0,0,0,0
闱wéi,"gate, door",0,0,0,0
谖xuān,forget,0,0,0,0
夥huǒ,companion,0,0,0,0
枸gǒu,kind of aspen found in Sichuan,0,0,0,0
膑bìn,the kneecap,0,0,0,0
虻méng,"horsefly, gadfly",0,0,0,0
筠yún,bamboo skin,0,0,0,0
埽sào,broom,0,0,0,0
笞chī,bamboo rod used for beatings,0,0,0,0
臾yú,"moment, instant, short while",0,0,0,0
婀ē,"be beautiful, be graceful",0,0,0,0
珞luò,kind of necklace,0,0,0,0
粑bā,tsamba (food in Tibet),0,0,0,0
怵chù,"fear, be afraid",0,0,0,0
绻quǎn,"affectionate, solicitous",0,0,0,0
殒yǔn,"die, perish",0,0,0,0
觊jì,"covet, long for, desire",0,0,0,0
崂láo,"Laoshan, mountain in Shandong",0,0,0,0
颧quán,cheek bones,0,0,0,0
嗑kē,eat seeds,0,0,0,0
榛zhēn,hazelnut,0,0,0,0
昱yù,"bright light, sunlight",0,0,0,0
蜴yì,lizard,0,0,0,0
鳝shàn,eel,0,0,0,0
噙qín,hold in mouth,0,0,0,0
淼miǎo,a wide expanse of water,0,0,0,0
矾fán,alum,0,0,0,0
硼péng,"borax, boron",0,0,0,0
囿yòu,pen up,0,0,0,0
泅qiú,"swim, float, wade",0,0,0,0
邂xiè,unexpected meeting,0,0,0,0
钜jù,"steel, iron",0,0,0,0
蠹dù,moth,0,0,0,0
垩è,"holy, sacred, sage",0,0,0,0
乩jī,to divine,0,0,0,0
嗝gé,"cackling of fowls to gag, to vomit",0,0,0,0
淦gàn,river in Jiangxi province,0,0,0,0
樽zūn,goblet,0,0,0,0
诮qiào,"criticize, scold, blame, ridicule",0,0,0,0
揆kuí,prime minister,0,0,0,0
啐cuì,"to taste, to sip",0,0,0,0
淅xī,water used wash rice,0,0,0,0
榉jǔ,type of elm,0,0,0,0
馗kuí,cheekbone,0,0,0,0
辔pèi,"bridle of horse, reins",0,0,0,0
暹xiān,rise,0,0,0,0
骛wù,gallop,0,0,0,0
鱿yóu,cuttlefish,0,0,0,0
苫shān,rush or straw matting,0,0,0,0
犷guǎng,"fierce, rude, uncivilized",0,0,0,0
獠liáo,to hunt at night by torches,0,0,0,0
詈lì,"scold, abuse verbally, curse",0,0,0,0
竦sǒng,"revere, respect, be in awe of",0,0,0,0
篙gāo,pole used punt boat,0,0,0,0
诨hùn,"jokes, obsene jests",0,0,0,0
铰jiǎo,hinge,0,0,0,0
馄hún,"dumpling soup, wonton",0,0,0,0
蜚fēi,cockroach,0,0,0,0
峒dòng,mountain in Gansu province,0,0,0,0
滢yíng,"clear, pure water",0,0,0,0
琬wǎn,the virtue of a gentleman,0,0,0,0
靓jìng,make up face,0,0,0,0
狻suān,a fabulous beast,0,0,0,0
璨càn,gems,0,0,0,0
犟jiàng,stubborn,0,0,0,0
鸬lú,cormorant,0,0,0,0
螨mǎn,insect,0,0,0,0
芩qín,salt marsh plant,0,0,0,0
嘹liáo,used describe clarity of voice,0,0,0,0
锟kūn,ancient treasured sword,0,0,0,0
蜇zhē,jellyfish,0,0,0,0
洹huán,river in Henan province,0,0,0,0
栉zhì,comb,0,0,0,0
俪lì,"spouse, couple, pair",0,0,0,0
钍tǔ,thorium,0,0,0,0
锨xiān,shovel,0,0,0,0
瑁mào,fine piece of jade,0,0,0,0
壹yī,number one,0,0,0,0
痿wěi,paralysis,0,0,0,0
竑hóng,be vast and endless,0,0,0,0
粕pò,"lees, dregs, sediments left after distilling liquor",0,0,0,0
犄jī,animal horns,0,0,0,0
瘙sào,itch,0,0,0,0
饯jiàn,farewell party,0,0,0,0
抟tuán,roll around with hand,0,0,0,0
衲nà,"mend, sew, patch",0,0,0,0
踮diǎn,tip toe,0,0,0,0
龅bāo,teeth protrude,0,0,0,0
愎bì,"obstinate, stubborn, headstrong",0,0,0,0
馥fù,"fragrance, scent, aroma",0,0,0,0
梏gù,"handcuffs, manacles, fetters",0,0,0,0
讣fù,obituary,0,0,0,0
邝kuàng,surname,0,0,0,0
艿nǎi,,0,0,0,0
趺fū,sit cross-legged,0,0,0,0
鲟xún,sturgeon,0,0,0,0
剜wān,"cut, cut out, pick out, scoop out",0,0,0,0
绉zhòu,"crepe, crape, wrinkles, creases",0,0,0,0
罅xià,"crack, fissure, split",0,0,0,0
笥sì,"a hamper, wicker basket",0,0,0,0
衩chǎ,the open seam of a garment which allows freedom of movement,0,0,0,0
姣jiāo,"beautiful, handsome, pretty",0,0,0,0
斫zhuó,"cut, chop, lop off",0,0,0,0
鹗è,"osprey, fishhawk",0,0,0,0
腎shèn,kidneys,0,0,0,0
爻yáo,diagrams for divination,0,0,0,0
猕mí,macacus monkey,0,0,0,0
晗hán,pre-dawn,0,0,0,0
铩shā,moult,0,0,0,0
窕tiǎo,slender,0,0,0,0
仨sā,(coll.) three (cannot be followed by a measure word),0,0,0,0
搡sǎng,to push over or push back,0,0,0,0
崴wǎi,"high, lofty",0,0,0,0
酢cù,,0,0,0,0
檄xí,call arms,0,0,0,0
佞nìng,flattery,0,0,0,0
孑jié,"remaining, left-over",0,0,0,0
璀cuǐ,lustre of gems,0,0,0,0
岷mín,"min mountain, min river",0,0,0,0
舛chuǎn,"oppose, deviate, be contrary to",0,0,0,0
邕yōng,former or literary name for Nanning (in Guangxi),0,0,0,0
闿kǎi,open,0,0,0,0
铂bó,platinum,0,0,0,0
霁jì,to clear up after rain,0,0,0,0
犒kào,entertain victorious soldiers,0,0,0,0
馏liú,"distill, distillation",0,0,0,0
阈yù,threshold,0,0,0,0
麋mí,elk,0,0,0,0
麒qí,legendary auspicious animal,0,0,0,0
苁cōng,medicinal herb,0,0,0,0
摁èn,to press with the hand,0,0,0,0
涔cén,river in Shaanxi,0,0,0,0
宥yòu,"forgive, pardon, indulge",0,0,0,0
妍yán,"beautiful, handsome",0,0,0,0
铤dìng,"ingots, bars of metal",0,0,0,0
锷è,"high, lofty",0,0,0,0
嗲diǎ,,0,0,0,0
恽yùn,"devise, plan, deliberate",0,0,0,0
麂jǐ,species of deer,0,0,0,0
赝yàn,FALSE,0,0,0,0
胛jiǎ,"the shoulder, shoulder blade",0,0,0,0
哂shěn,"smile, laugh at, sneer at",0,0,0,0
撷xié,"pick up, gather up",0,0,0,0
呶náo,talkative,0,0,0,0
噘juē,pouting,0,0,0,0
懔lǐn,"be afraid of, to be in awe of",0,0,0,0
栎lì,chestnut-leaved oak,0,0,0,0
桎zhì,"fetters, shackles, handcuffs",0,0,0,0
霰sǎn,"hail, sleet",0,0,0,0
飨xiǎng,host banquet,0,0,0,0
揄yú,"lift, raise",0,0,0,0
噔dēng,syllable,0,0,0,0
娣dì,"younger sister, sister-in-law",0,0,0,0
薏yì,,0,0,0,0
忝tiǎn,disgraced,0,0,0,0
咤zhà,"scold, bellow, shout at, roar",0,0,0,0
嗵tōng,used for sound,0,0,0,0
迤yí,wind,0,0,0,0
贲bēn,forge ahead,0,0,0,0
胪lú,arrange in order,0,0,0,0
鍪móu,an iron pan,0,0,0,0
泸lú,river in Jiangxi province,0,0,0,0
蔫niān,"withered, faded, decayed",0,0,0,0
刈yì,"cut off, reap, mow",0,0,0,0
僖xī,"joy, gladness, delight",0,0,0,0
咿yī,descriptive of creaking,0,0,0,0
鹌ān,quail,0,0,0,0
嗪qín,character used in translation,0,0,0,0
茏lóng,tall grass,0,0,0,0
茯fú,china root,0,0,0,0
岫xiù,mountain peak,0,0,0,0
嵘róng,"high, steep",0,0,0,0
轱gū,wheel,0,0,0,0
怼duì,"hate, abhor",0,0,0,0
铨quán,"weigh, measure",0,0,0,0
昕xīn,dawn,0,0,0,0
郢yǐng,,0,0,0,0
咩miē,the bleating of sheep,0,0,0,0
馊sōu,"spoiled, rotten, stale, rancid",0,0,0,0
髡kūn,to shear tree,0,0,0,0
澧lǐ,river in northern Hunan province,0,0,0,0
苣jù,kind of lettuce,0,0,0,0
濯zhuó,"wash out, rinse",0,0,0,0
盥guàn,wash,0,0,0,0
囡nān,,0,0,0,0
砺lì,whetstone,0,0,0,0
佘shé,surname,0,0,0,0
谶chèn,"prophecy, hint, omen",0,0,0,0
弑shì,,0,0,0,0
楂zhā,"a raft, to hew, to fell trees",0,0,0,0
翦jiǎn,scissors,0,0,0,0
怩ní,"shy, timid, bashful",0,0,0,0
蠼qú,,0,0,0,0
霏fēi,falling of snow and rain,0,0,0,0
楹yíng,"column, pillar",0,0,0,0
讴ōu,sing,0,0,0,0
锲qiè,sickle,0,0,0,0
慵yōng,"indolent, easy-going, lazy",0,0,0,0
胝zhī,"callous, corn",0,0,0,0
砭biān,stone probe,0,0,0,0
潍wéi,county in Shandong province,0,0,0,0
杵chǔ,pestle,0,0,0,0
樾yuè,the shade of trees,0,0,0,0
帼guó,,0,0,0,0
碣jié,stone tablet,0,0,0,0
诌zhōu,"play with words, quip",0,0,0,0
徕lái,"induce, encourage to come",0,0,0,0
胴dòng,the large intestine,0,0,0,0
钴gǔ,cobalt,0,0,0,0
裟shā,a cassock or robe of a monk,0,0,0,0
啶dìng,phonetic used in pyridine and pyrimidine,0,0,0,0
铣xǐ,mill,0,0,0,0
铱yī,iridium,0,0,0,0
楫jí,"oar, paddle",0,0,0,0
赭zhě,reddish brown,0,0,0,0
碛qì,sand and gravel,0,0,0,0
酊dīng,"drunk, intoxicated",0,0,0,0
魑chī,a mountain demon resembling a tiger,0,0,0,0
醛quán,aldehyde,0,0,0,0
剐guǎ,"cut, cut flesh from bones",0,0,0,0
畦qí,sections in vegetable farm,0,0,0,0
陂bēi,"dam, embankment",0,0,0,0
闶kāng,door,0,0,0,0
阄jiū,lots (to be drawn),0,0,0,0
祚zuò,throne,0,0,0,0
鹘gǔ,a kind of pigeon,0,0,0,0
泱yāng,"great, expansive",0,0,0,0
趄jū,"weak, lame",0,0,0,0
骅huá,an excellent horse,0,0,0,0
陲chuí,"frontier, border",0,0,0,0
郧yún,county in Hubei province,0,0,0,0
倜tì,raise high,0,0,0,0
呤lìng,purine,0,0,0,0
燧suì,flintstone,0,0,0,0
铉xuàn,device for carrying a tripod,0,0,0,0
粲càn,polish,0,0,0,0
骶dǐ,coccyx,0,0,0,0
峁mǎo,yellow dirt mount,0,0,0,0
忸niǔ,"blush, be bashful, be ashamed",0,0,0,0
渌lù,strain,0,0,0,0
骞qiān,"raise, hold high",0,0,0,0
髭zī,mustache,0,0,0,0
戡kān,"subjugate, subdue, quell",0,0,0,0
钨wū,"tungsten, wolfram",0,0,0,0
谲jué,"cunning, crafty, sly, wily",0,0,0,0
苋xiàn,amaranth,0,0,0,0
锃zèng,polish,0,0,0,0
蜊lí,clam,0,0,0,0
幄wò,tent,0,0,0,0
闼tà,door,0,0,0,0
戕qiāng,"kill, slay",0,0,0,0
骊lí,a pure black horse,0,0,0,0
虢guó,name of ancient feudal State in Shenxi and Hunan,0,0,0,0
烩huì,"ragout, cook, braise",0,0,0,0
傥tǎng,"if, supposing, in case",0,0,0,0
妲dá,concubine of last ruler of the Shang dynasty,0,0,0,0
绌chù,"sew, stitch",0,0,0,0
桠yā,the forking branch of a tree,0,0,0,0
袈jiā,Buddhist cassock,0,0,0,0
鎗qiāng,"rifle, small arms, hand gun",0,0,0,0
薮sǒu,"marsh, swamp",0,0,0,0
揿qìn,press,0,0,0,0
杲gǎo,bright sun,0,0,0,0
肓huāng,region between heart and diaphragm,0,0,0,0
厝cuò,cut or engrave,0,0,0,0
莅lì,"attend, be present",0,0,0,0
氤yīn,"hanging fog, misty",0,0,0,0
缙jìn,red silk,0,0,0,0
衮gǔn,ceremonial dress worn by the emperor,0,0,0,0
诟gòu,"abuse, scold, berate, insult",0,0,0,0
旖yǐ,romantic,0,0,0,0
硒xī,selenium,0,0,0,0
唁yàn,express condolence,0,0,0,0
嬗shàn,succession to the throne,0,0,0,0
硎xíng,whetstone,0,0,0,0
裱biǎo,to mount maps or scrolls to paste,0,0,0,0
颦pín,"frown, knit brows",0,0,0,0
質zhì,"matter, material, substance",0,0,0,0
靥yè,dimples,0,0,0,0
纥gē,inferior silk,0,0,0,0
煨wēi,"to stew, simmer",0,0,0,0
礴bó,"fill, extend",0,0,0,0
鏖áo,"to fight to the end, engage in a fierce battle",0,0,0,0
蝈guō,small green frog,0,0,0,0
笏hù,tablet held by someone having authority,0,0,0,0
羿yì,legendary archer,0,0,0,0
鼐nài,incense tripod,0,0,0,0
湟huáng,river in qinghai province,0,0,0,0
甑zèng,"boiler for steaming rice, pot",0,0,0,0
炜wěi,brilliant red,0,0,0,0
煲bāo,to heat,0,0,0,0
锉cuò,,0,0,0,0
笕jiǎn,bamboo water pipe,0,0,0,0
喑yīn,to be dumb,0,0,0,0
嶂zhàng,cliff,0,0,0,0
浔xún,steep bank by stream,0,0,0,0
弭mǐ,"stop, desist, end, quell",0,0,0,0
妪yù,"old woman, hag",0,0,0,0
锂lǐ,lithium,0,0,0,0
苡yǐ,barley,0,0,0,0
孳zī,breed in large numbers,0,0,0,0
颏kē,chin,0,0,0,0
醴lǐ,sweet wine,0,0,0,0
間jiān,"interval, space",0,0,0,0
渚zhǔ,"small sand bank, islet",0,0,0,0
轭è,"yoke, collar",0,0,0,0
鹬yù,"snipe, kingfisher",0,0,0,0
蚝háo,hairy and poisonous caterpillars,0,0,0,0
黃huáng,yellow,0,0,0,0
膘biāo,fat,0,0,0,0
邛qióng,in distress,0,0,0,0
痨láo,consumption,0,0,0,0
褡dā,girdle,0,0,0,0
耦ǒu,plow side by side,0,0,0,0
覃tán,"reach to, spread to",0,0,0,0
虛xū,"false, worthless",0,0,0,0
馔zhuàn,"to feed, support, provide for",0,0,0,0
篾miè,bamboo splints or slats,0,0,0,0
兖yǎn,establish,0,0,0,0
阋xì,"feud, fight, quarrel",0,0,0,0
遨áo,"ramble, roam",0,0,0,0
爰yuán,lead on to,0,0,0,0
痂jiā,scab,0,0,0,0
艄shāo,stern of a vessel,0,0,0,0
耨nòu,"hoe, rake",0,0,0,0
沤ōu,"soak, steep",0,0,0,0
邋lā,rags,0,0,0,0
焓hán,"(Cant.) onomatopoetic, the sound of a fiercely-burning fire",0,0,0,0
秣mò,"fodder, horse feed",0,0,0,0
昶chǎng,a long day. bright. extended. clear,0,0,0,0
種zhǒng,seed,0,0,0,0
變biàn,"change, transform, alter",0,0,0,0
窣sū,to rush out of a den,0,0,0,0
绦tāo,"silk cord, ribbon",0,0,0,0
俎zǔ,chopping board or block,0,0,0,0
榫sǔn,mortise and tenon,0,0,0,0
蟪huì,a kind of cicada,0,0,0,0
稗bài,"darnels, weeds, tares small",0,0,0,0
謇jiǎn,stutter,0,0,0,0
氩yà,argonium,0,0,0,0
類lèi,"class, group, kind, category",0,0,0,0
锴kǎi,high quality iron,0,0,0,0
龉yǔ,uneven teeth,0,0,0,0
烃tīng,hydrocarbon,0,0,0,0
俣yǔ,big,0,0,0,0
嬷mā,mother,0,0,0,0
肱gōng,forearm,0,0,0,0
鸢yuān,kite,0,0,0,0
笫zǐ,"bed boards, sleeping mat",0,0,0,0
痤cuó,a swelling of the lymph nodes,0,0,0,0
陰yīn,,0,0,0,0
菏hé,river in Shandong province,0,0,0,0
莆pú,a kind of legendary tree,0,0,0,0
芨jī,"name of a plant, the roots are used for various purposes",0,0,0,0
阕què,"close, shut",0,0,0,0
砣tuó,a stone roller,0,0,0,0
碜chěn,gritty,0,0,0,0
鼹yǎn,a kind of insectivorous rodent,0,0,0,0
長zhǎng,long,0,0,0,0
猷yóu,"plan, scheme",0,0,0,0
竽yú,ancient woodwind instrument,0,0,0,0
舸gě,"large boat, barge",0,0,0,0
诓kuāng,"cheat, swindle, lie",0,0,0,0
錾zàn,"engraving tool, chisel",0,0,0,0
淬cuì,temper,0,0,0,0
隗kuí,high,0,0,0,0
悌tì,"brotherly, respectful",0,0,0,0
姘pīn,illicit sexual relations,0,0,0,0
槭qī,maple,0,0,0,0
邈miǎo,"far, distant, remote",0,0,0,0
婕jié,handsome,0,0,0,0
歙shè,,0,0,0,0
稹zhěn,,0,0,0,0
蹴cù,kick,0,0,0,0
砒pī,arsenic,0,0,0,0
痈yōng,"carbuncle, sore, ulcer, abscess",0,0,0,0
镏liú,distil,0,0,0,0
羯jié,"wether, castrated ram",0,0,0,0
豕shǐ,"a pig, boar",0,0,0,0
鲂fáng,bream,0,0,0,0
蓖bì,"castor-oil plant, Ricinus commumis",0,0,0,0
匦guǐ,small box,0,0,0,0
笤tiáo,"a broom, a besom",0,0,0,0
峥zhēng,"high, lofty, noble",0,0,0,0
徭yáo,"conscript labor, compulsory labor",0,0,0,0
浃jiā,"saturate, drench",0,0,0,0
烊yáng,to smelt,0,0,0,0
補bǔ,"mend, patch, fix, repair, restore",0,0,0,0
窸xī,"faint sound, whisper",0,0,0,0
酆fēng,name of Zhou period state,0,0,0,0
缢yì,"hang, strangle",0,0,0,0
褓bǎo,swaddling cloth,0,0,0,0
蚨fú,"a kind of water-beetle cash, then dollars and money generally",0,0,0,0
翳yì,"shade, screen",0,0,0,0
趔liè,not progressing,0,0,0,0
炔guì,acetylene,0,0,0,0
誊téng,"copy, transcribe",0,0,0,0
赜zé,"abstruse, deep, profound",0,0,0,0
仃dīng,"lonely, solitary",0,0,0,0
勖xù,"enjoin, advise, preach to",0,0,0,0
葺qì,thatch,0,0,0,0
蚴yòu,larva,0,0,0,0
泷lóng,raining,0,0,0,0
蛴qí,"maggots, grubs",0,0,0,0
結jié,"knot, tie",0,0,0,0
媸chī,an ugly woman,0,0,0,0
俳pái,actor,0,0,0,0
诖guà,"error, mistake",0,0,0,0
茑niǎo,the convovulvus,0,0,0,0
逡qūn,"retreat, withdraw, fall back",0,0,0,0
孱càn,"weak, unfit, frail, feeble",0,0,0,0
砦zhài,"stockade, fort, military outpost",0,0,0,0
跸bì,"clear way, make room for",0,0,0,0
祜hù,"blessing, happiness, prosperity",0,0,0,0
伉kàng,"compare, match",0,0,0,0
溴xiù,bromine,0,0,0,0
屐jī,"wooden shoes, clogs",0,0,0,0
飚biāo,whirlwind,0,0,0,0
蛞kuò,snail,0,0,0,0
鏡jìng,mirror,0,0,0,0
掮qián,to bear on the shoulders,0,0,0,0
崆kōng,Kongtong mountain,0,0,0,0
庾yǔ,granary,0,0,0,0
橛jué,"a post, a stake",0,0,0,0
矸gān,a rock or cliff,0,0,0,0
鸨bǎo,bustard,0,0,0,0
